fid,latitude,longitude,radiance
17398466,26.7689,92.5105,71
17398467,26.7689,92.5147,71
17398468,26.7689,92.5189,71
17398469,26.7689,92.523,71
17398470,26.7689,92.5272,71
17398471,26.7689,92.5314,71
17398472,26.7689,92.5355,71
17398473,26.7689,92.5397,71
17398474,26.7689,92.5439,71
17398475,26.7689,92.548,71
17398476,26.7689,92.5522,71
17398477,26.7689,92.5564,71
17398478,26.7689,92.5605,71
17398479,26.7689,92.5647,71
17398480,26.7689,92.5689,71
17398481,26.7689,92.573,71
17398482,26.7689,92.5772,71
17398483,26.7689,92.5814,71
17398484,26.7689,92.5855,71
17398485,26.7689,92.5897,71
17398486,26.7689,92.5939,71
17398487,26.7689,92.598,71
17398488,26.7689,92.6022,71
17398489,26.7689,92.6064,71
17398490,26.7689,92.6105,71
17398491,26.7689,92.6147,71
17398492,26.7689,92.6189,71
17398493,26.7689,92.623,71
17398494,26.7689,92.6272,71
17398495,26.7689,92.6314,71
17398496,26.7689,92.6355,71
17398497,26.7689,92.6397,71
17398498,26.7689,92.6439,71
17398499,26.7689,92.648,71
17398500,26.7689,92.6522,71
17398501,26.7689,92.6564,71
17398502,26.7689,92.6605,71
17398503,26.7689,92.6647,71
17398504,26.7689,92.6689,71
17398505,26.7689,92.673,71
17398506,26.7689,92.6772,71
17398507,26.7689,92.6814,71
17398508,26.7689,92.6855,71
17398509,26.7689,92.6897,71
17398510,26.7689,92.6939,71
17398511,26.7689,92.698,71
17398512,26.7689,92.7022,71
17398513,26.7689,92.7064,71
17398514,26.7689,92.7105,71
17398515,26.7689,92.7147,71
17398516,26.7689,92.7189,71
17398517,26.7689,92.723,71
17398518,26.7689,92.7272,71
17398519,26.7689,92.7314,71
17398520,26.7689,92.7355,71
17398521,26.7689,92.7397,71
17398522,26.7689,92.7439,71
17398523,26.7689,92.748,245
17398524,26.7689,92.7522,245
17398525,26.7689,92.7564,245
17398526,26.7689,92.7605,245
17398527,26.7689,92.7647,245
17398528,26.7689,92.7689,71
17398529,26.7689,92.773,71
17398530,26.7689,92.7772,71
17398531,26.7689,92.7814,71
17398532,26.7689,92.7855,71
17398533,26.7689,92.7897,71
17398534,26.7689,92.7939,71
17398535,26.7689,92.798,71
17398536,26.7689,92.8022,71
17398537,26.7689,92.8064,71
17398538,26.7689,92.8105,71
17398539,26.7689,92.8147,71
17398540,26.7689,92.8189,71
17398541,26.7689,92.823,71
17398542,26.7689,92.8272,71
17398543,26.7689,92.8314,71
17398544,26.7689,92.8355,71
17398545,26.7689,92.8397,71
17398546,26.7689,92.8439,71
17398547,26.7689,92.848,71
17398548,26.7689,92.8522,71
17398549,26.7689,92.8564,71
17398550,26.7689,92.8605,71
17398551,26.7689,92.8647,0
17398552,26.7689,92.8689,0
17398553,26.7689,92.873,0
17398554,26.7689,92.8772,0
17398555,26.7689,92.8814,0
17398556,26.7689,92.8855,0
17398557,26.7689,92.8897,0
17398558,26.7689,92.8939,0
17398559,26.7689,92.898,0
17398560,26.7689,92.9022,71
17398561,26.7689,92.9064,71
17398562,26.7689,92.9105,71
17398563,26.7689,92.9147,71
17398564,26.7689,92.9189,0
17398565,26.7689,92.923,71
17398566,26.7689,92.9272,71
17398567,26.7689,92.9314,71
17398568,26.7689,92.9355,71
17398569,26.7689,92.9397,71
17398570,26.7689,92.9439,0
17398571,26.7689,92.948,71
17398572,26.7689,92.9522,71
17398573,26.7689,92.9564,71
17398574,26.7689,92.9605,71
17398575,26.7689,92.9647,71
17398576,26.7689,92.9689,71
17398577,26.7689,92.973,71
17398578,26.7689,92.9772,71
17398579,26.7689,92.9814,71
17398580,26.7689,92.9855,71
17398581,26.7689,92.9897,71
17398582,26.7689,92.9939,71
17398583,26.7689,92.998,71
17398584,26.7689,93.0022,71
17398585,26.7689,93.0064,71
17398586,26.7689,93.0105,71
17398587,26.7689,93.0147,71
17398588,26.7689,93.0189,71
17398589,26.7689,93.023,0
17398590,26.7689,93.0272,71
17398591,26.7689,93.0314,0
17398592,26.7689,93.0355,71
17398593,26.7689,93.0397,71
17398594,26.7689,93.0439,71
17398595,26.7689,93.048,0
17398596,26.7689,93.0522,0
17398597,26.7689,93.0564,71
17398598,26.7689,93.0605,0
17398599,26.7689,93.0647,0
17398600,26.7689,93.0689,0
17398601,26.7689,93.073,0
17405458,26.7647,92.3397,71
17405459,26.7647,92.3439,71
17405460,26.7647,92.348,71
17405461,26.7647,92.3522,71
17405462,26.7647,92.3564,71
17405463,26.7647,92.3605,71
17405464,26.7647,92.3647,71
17405465,26.7647,92.3689,71
17405466,26.7647,92.373,71
17405467,26.7647,92.3772,0
17405468,26.7647,92.3814,71
17405469,26.7647,92.3855,71
17405470,26.7647,92.3897,71
17405471,26.7647,92.3939,71
17405472,26.7647,92.398,71
17405473,26.7647,92.4022,71
17405474,26.7647,92.4064,71
17405475,26.7647,92.4105,71
17405476,26.7647,92.4147,71
17405477,26.7647,92.4189,0
17405478,26.7647,92.423,0
17405479,26.7647,92.4272,0
17405480,26.7647,92.4314,0
17405481,26.7647,92.4355,71
17405482,26.7647,92.4397,71
17405483,26.7647,92.4439,71
17405484,26.7647,92.448,71
17405485,26.7647,92.4522,71
17405486,26.7647,92.4564,71
17405487,26.7647,92.4605,71
17405488,26.7647,92.4647,71
17405489,26.7647,92.4689,71
17405490,26.7647,92.473,71
17405491,26.7647,92.4772,71
17405492,26.7647,92.4814,71
17405493,26.7647,92.4855,71
17405494,26.7647,92.4897,71
17405495,26.7647,92.4939,71
17405496,26.7647,92.498,71
17405497,26.7647,92.5022,71
17405498,26.7647,92.5064,71
17405499,26.7647,92.5105,71
17405500,26.7647,92.5147,71
17405501,26.7647,92.5189,71
17405502,26.7647,92.523,71
17405503,26.7647,92.5272,71
17405504,26.7647,92.5314,71
17405505,26.7647,92.5355,71
17405506,26.7647,92.5397,71
17405507,26.7647,92.5439,71
17405508,26.7647,92.548,71
17405509,26.7647,92.5522,71
17405510,26.7647,92.5564,71
17405511,26.7647,92.5605,71
17405512,26.7647,92.5647,71
17405513,26.7647,92.5689,71
17405514,26.7647,92.573,71
17405515,26.7647,92.5772,71
17405516,26.7647,92.5814,71
17405517,26.7647,92.5855,71
17405518,26.7647,92.5897,71
17405519,26.7647,92.5939,71
17405520,26.7647,92.598,71
17405521,26.7647,92.6022,71
17405522,26.7647,92.6064,71
17405523,26.7647,92.6105,71
17405524,26.7647,92.6147,71
17405525,26.7647,92.6189,71
17405526,26.7647,92.623,71
17405527,26.7647,92.6272,71
17405528,26.7647,92.6314,71
17405529,26.7647,92.6355,71
17405530,26.7647,92.6397,71
17405531,26.7647,92.6439,71
17405532,26.7647,92.648,71
17405533,26.7647,92.6522,71
17405534,26.7647,92.6564,71
17405535,26.7647,92.6605,71
17405536,26.7647,92.6647,71
17405537,26.7647,92.6689,71
17405538,26.7647,92.673,71
17405539,26.7647,92.6772,71
17405540,26.7647,92.6814,71
17405541,26.7647,92.6855,71
17405542,26.7647,92.6897,71
17405543,26.7647,92.6939,71
17405544,26.7647,92.698,71
17405545,26.7647,92.7022,71
17405546,26.7647,92.7064,71
17405547,26.7647,92.7105,71
17405548,26.7647,92.7147,71
17405549,26.7647,92.7189,71
17405550,26.7647,92.723,71
17405551,26.7647,92.7272,71
17405552,26.7647,92.7314,71
17405553,26.7647,92.7355,71
17405554,26.7647,92.7397,71
17405555,26.7647,92.7439,71
17405556,26.7647,92.748,245
17405557,26.7647,92.7522,255
17405558,26.7647,92.7564,255
17405559,26.7647,92.7605,245
17405560,26.7647,92.7647,245
17405561,26.7647,92.7689,71
17405562,26.7647,92.773,71
17405563,26.7647,92.7772,71
17405564,26.7647,92.7814,71
17405565,26.7647,92.7855,71
17405566,26.7647,92.7897,71
17405567,26.7647,92.7939,71
17405568,26.7647,92.798,71
17405569,26.7647,92.8022,71
17405570,26.7647,92.8064,71
17405571,26.7647,92.8105,71
17405572,26.7647,92.8147,71
17405573,26.7647,92.8189,71
17405574,26.7647,92.823,71
17405575,26.7647,92.8272,71
17405576,26.7647,92.8314,71
17405577,26.7647,92.8355,71
17405578,26.7647,92.8397,71
17405579,26.7647,92.8439,71
17405580,26.7647,92.848,71
17405581,26.7647,92.8522,71
17405582,26.7647,92.8564,71
17405583,26.7647,92.8605,71
17405584,26.7647,92.8647,0
17405585,26.7647,92.8689,0
17405586,26.7647,92.873,0
17405587,26.7647,92.8772,0
17405588,26.7647,92.8814,71
17405589,26.7647,92.8855,0
17405590,26.7647,92.8897,0
17405591,26.7647,92.8939,0
17405592,26.7647,92.898,0
17405593,26.7647,92.9022,0
17405594,26.7647,92.9064,0
17405595,26.7647,92.9105,0
17405596,26.7647,92.9147,0
17405597,26.7647,92.9189,0
17405598,26.7647,92.923,0
17405599,26.7647,92.9272,71
17405600,26.7647,92.9314,71
17405601,26.7647,92.9355,71
17405602,26.7647,92.9397,0
17405603,26.7647,92.9439,0
17405604,26.7647,92.948,0
17405605,26.7647,92.9522,0
17405606,26.7647,92.9564,0
17405607,26.7647,92.9605,0
17405608,26.7647,92.9647,71
17405609,26.7647,92.9689,71
17405610,26.7647,92.973,71
17405611,26.7647,92.9772,71
17405612,26.7647,92.9814,71
17405613,26.7647,92.9855,71
17405614,26.7647,92.9897,71
17405615,26.7647,92.9939,71
17405616,26.7647,92.998,71
17405617,26.7647,93.0022,71
17405618,26.7647,93.0064,71
17405619,26.7647,93.0105,71
17405620,26.7647,93.0147,71
17405621,26.7647,93.0189,71
17405622,26.7647,93.023,71
17405623,26.7647,93.0272,0
17405624,26.7647,93.0314,0
17405625,26.7647,93.0355,0
17405626,26.7647,93.0397,71
17405627,26.7647,93.0439,71
17405628,26.7647,93.048,71
17405629,26.7647,93.0522,71
17405630,26.7647,93.0564,71
17405631,26.7647,93.0605,0
17405632,26.7647,93.0647,0
17405633,26.7647,93.0689,0
17412490,26.7605,92.3355,71
17412491,26.7605,92.3397,71
17412492,26.7605,92.3439,71
17412493,26.7605,92.348,71
17412494,26.7605,92.3522,71
17412495,26.7605,92.3564,71
17412496,26.7605,92.3605,71
17412497,26.7605,92.3647,71
17412498,26.7605,92.3689,71
17412499,26.7605,92.373,71
17412500,26.7605,92.3772,71
17412501,26.7605,92.3814,71
17412502,26.7605,92.3855,71
17412503,26.7605,92.3897,71
17412504,26.7605,92.3939,71
17412505,26.7605,92.398,71
17412506,26.7605,92.4022,71
17412507,26.7605,92.4064,71
17412508,26.7605,92.4105,71
17412509,26.7605,92.4147,71
17412510,26.7605,92.4189,71
17412511,26.7605,92.423,0
17412512,26.7605,92.4272,0
17412513,26.7605,92.4314,0
17412514,26.7605,92.4355,0
17412515,26.7605,92.4397,71
17412516,26.7605,92.4439,71
17412517,26.7605,92.448,71
17412518,26.7605,92.4522,71
17412519,26.7605,92.4564,71
17412520,26.7605,92.4605,71
17412521,26.7605,92.4647,71
17412522,26.7605,92.4689,71
17412523,26.7605,92.473,71
17412524,26.7605,92.4772,71
17412525,26.7605,92.4814,71
17412526,26.7605,92.4855,71
17412527,26.7605,92.4897,71
17412528,26.7605,92.4939,71
17412529,26.7605,92.498,71
17412530,26.7605,92.5022,71
17412531,26.7605,92.5064,71
17412532,26.7605,92.5105,71
17412533,26.7605,92.5147,71
17412534,26.7605,92.5189,71
17412535,26.7605,92.523,71
17412536,26.7605,92.5272,71
17412537,26.7605,92.5314,71
17412538,26.7605,92.5355,71
17412539,26.7605,92.5397,71
17412540,26.7605,92.5439,71
17412541,26.7605,92.548,71
17412542,26.7605,92.5522,71
17412543,26.7605,92.5564,71
17412544,26.7605,92.5605,71
17412545,26.7605,92.5647,71
17412546,26.7605,92.5689,71
17412547,26.7605,92.573,71
17412548,26.7605,92.5772,71
17412549,26.7605,92.5814,71
17412550,26.7605,92.5855,71
17412551,26.7605,92.5897,71
17412552,26.7605,92.5939,71
17412553,26.7605,92.598,71
17412554,26.7605,92.6022,71
17412555,26.7605,92.6064,71
17412556,26.7605,92.6105,71
17412557,26.7605,92.6147,71
17412558,26.7605,92.6189,71
17412559,26.7605,92.623,71
17412560,26.7605,92.6272,71
17412561,26.7605,92.6314,71
17412562,26.7605,92.6355,71
17412563,26.7605,92.6397,71
17412564,26.7605,92.6439,71
17412565,26.7605,92.648,71
17412566,26.7605,92.6522,71
17412567,26.7605,92.6564,71
17412568,26.7605,92.6605,71
17412569,26.7605,92.6647,71
17412570,26.7605,92.6689,71
17412571,26.7605,92.673,71
17412572,26.7605,92.6772,71
17412573,26.7605,92.6814,71
17412574,26.7605,92.6855,71
17412575,26.7605,92.6897,71
17412576,26.7605,92.6939,71
17412577,26.7605,92.698,71
17412578,26.7605,92.7022,71
17412579,26.7605,92.7064,71
17412580,26.7605,92.7105,71
17412581,26.7605,92.7147,71
17412582,26.7605,92.7189,71
17412583,26.7605,92.723,71
17412584,26.7605,92.7272,71
17412585,26.7605,92.7314,71
17412586,26.7605,92.7355,71
17412587,26.7605,92.7397,71
17412588,26.7605,92.7439,71
17412589,26.7605,92.748,245
17412590,26.7605,92.7522,245
17412591,26.7605,92.7564,245
17412592,26.7605,92.7605,245
17412593,26.7605,92.7647,71
17412594,26.7605,92.7689,71
17412595,26.7605,92.773,71
17412596,26.7605,92.7772,71
17412597,26.7605,92.7814,71
17412598,26.7605,92.7855,71
17412599,26.7605,92.7897,71
17412600,26.7605,92.7939,71
17412601,26.7605,92.798,71
17412602,26.7605,92.8022,71
17412603,26.7605,92.8064,71
17412604,26.7605,92.8105,71
17412605,26.7605,92.8147,71
17412606,26.7605,92.8189,71
17412607,26.7605,92.823,71
17412608,26.7605,92.8272,71
17412609,26.7605,92.8314,71
17412610,26.7605,92.8355,71
17412611,26.7605,92.8397,71
17412612,26.7605,92.8439,71
17412613,26.7605,92.848,71
17412614,26.7605,92.8522,71
17412615,26.7605,92.8564,71
17412616,26.7605,92.8605,71
17412617,26.7605,92.8647,71
17412618,26.7605,92.8689,0
17412619,26.7605,92.873,0
17412620,26.7605,92.8772,0
17412621,26.7605,92.8814,71
17412622,26.7605,92.8855,71
17412623,26.7605,92.8897,0
17412624,26.7605,92.8939,0
17412625,26.7605,92.898,71
17412626,26.7605,92.9022,0
17412627,26.7605,92.9064,0
17412628,26.7605,92.9105,0
17412629,26.7605,92.9147,0
17412630,26.7605,92.9189,0
17412631,26.7605,92.923,0
17412632,26.7605,92.9272,71
17412633,26.7605,92.9314,71
17412634,26.7605,92.9355,71
17412635,26.7605,92.9397,0
17412636,26.7605,92.9439,0
17412637,26.7605,92.948,0
17412638,26.7605,92.9522,0
17412639,26.7605,92.9564,0
17412640,26.7605,92.9605,71
17412641,26.7605,92.9647,71
17412642,26.7605,92.9689,71
17412643,26.7605,92.973,71
17412644,26.7605,92.9772,71
17412645,26.7605,92.9814,71
17412646,26.7605,92.9855,0
17412647,26.7605,92.9897,0
17412648,26.7605,92.9939,0
17412649,26.7605,92.998,0
17412650,26.7605,93.0022,71
17412651,26.7605,93.0064,71
17412652,26.7605,93.0105,71
17412653,26.7605,93.0147,0
17412654,26.7605,93.0189,0
17412655,26.7605,93.023,71
17412656,26.7605,93.0272,71
17412657,26.7605,93.0314,0
17412658,26.7605,93.0355,0
17412659,26.7605,93.0397,71
17412660,26.7605,93.0439,71
17412661,26.7605,93.048,71
17412662,26.7605,93.0522,71
17412663,26.7605,93.0564,71
17412664,26.7605,93.0605,0
17412665,26.7605,93.0647,71
17419522,26.7564,92.3314,0
17419523,26.7564,92.3355,71
17419524,26.7564,92.3397,71
17419525,26.7564,92.3439,71
17419526,26.7564,92.348,71
17419527,26.7564,92.3522,71
17419528,26.7564,92.3564,71
17419529,26.7564,92.3605,71
17419530,26.7564,92.3647,71
17419531,26.7564,92.3689,71
17419532,26.7564,92.373,71
17419533,26.7564,92.3772,71
17419534,26.7564,92.3814,71
17419535,26.7564,92.3855,71
17419536,26.7564,92.3897,71
17419537,26.7564,92.3939,71
17419538,26.7564,92.398,71
17419539,26.7564,92.4022,71
17419540,26.7564,92.4064,71
17419541,26.7564,92.4105,71
17419542,26.7564,92.4147,71
17419543,26.7564,92.4189,71
17419544,26.7564,92.423,71
17419545,26.7564,92.4272,0
17419546,26.7564,92.4314,0
17419547,26.7564,92.4355,0
17419548,26.7564,92.4397,71
17419549,26.7564,92.4439,71
17419550,26.7564,92.448,71
17419551,26.7564,92.4522,71
17419552,26.7564,92.4564,71
17419553,26.7564,92.4605,71
17419554,26.7564,92.4647,71
17419555,26.7564,92.4689,71
17419556,26.7564,92.473,71
17419557,26.7564,92.4772,71
17419558,26.7564,92.4814,71
17419559,26.7564,92.4855,71
17419560,26.7564,92.4897,71
17419561,26.7564,92.4939,71
17419562,26.7564,92.498,71
17419563,26.7564,92.5022,71
17419564,26.7564,92.5064,71
17419565,26.7564,92.5105,71
17419566,26.7564,92.5147,71
17419567,26.7564,92.5189,71
17419568,26.7564,92.523,71
17419569,26.7564,92.5272,71
17419570,26.7564,92.5314,71
17419571,26.7564,92.5355,71
17419572,26.7564,92.5397,71
17419573,26.7564,92.5439,71
17419574,26.7564,92.548,71
17419575,26.7564,92.5522,71
17419576,26.7564,92.5564,71
17419577,26.7564,92.5605,71
17419578,26.7564,92.5647,71
17419579,26.7564,92.5689,71
17419580,26.7564,92.573,71
17419581,26.7564,92.5772,71
17419582,26.7564,92.5814,71
17419583,26.7564,92.5855,71
17419584,26.7564,92.5897,71
17419585,26.7564,92.5939,71
17419586,26.7564,92.598,71
17419587,26.7564,92.6022,71
17419588,26.7564,92.6064,71
17419589,26.7564,92.6105,71
17419590,26.7564,92.6147,71
17419591,26.7564,92.6189,71
17419592,26.7564,92.623,71
17419593,26.7564,92.6272,71
17419594,26.7564,92.6314,71
17419595,26.7564,92.6355,71
17419596,26.7564,92.6397,71
17419597,26.7564,92.6439,71
17419598,26.7564,92.648,71
17419599,26.7564,92.6522,71
17419600,26.7564,92.6564,71
17419601,26.7564,92.6605,71
17419602,26.7564,92.6647,71
17419603,26.7564,92.6689,71
17419604,26.7564,92.673,71
17419605,26.7564,92.6772,71
17419606,26.7564,92.6814,71
17419607,26.7564,92.6855,71
17419608,26.7564,92.6897,71
17419609,26.7564,92.6939,71
17419610,26.7564,92.698,71
17419611,26.7564,92.7022,71
17419612,26.7564,92.7064,71
17419613,26.7564,92.7105,71
17419614,26.7564,92.7147,71
17419615,26.7564,92.7189,71
17419616,26.7564,92.723,71
17419617,26.7564,92.7272,71
17419618,26.7564,92.7314,71
17419619,26.7564,92.7355,71
17419620,26.7564,92.7397,71
17419621,26.7564,92.7439,71
17419622,26.7564,92.748,71
17419623,26.7564,92.7522,71
17419624,26.7564,92.7564,71
17419625,26.7564,92.7605,71
17419626,26.7564,92.7647,71
17419627,26.7564,92.7689,71
17419628,26.7564,92.773,71
17419629,26.7564,92.7772,71
17419630,26.7564,92.7814,71
17419631,26.7564,92.7855,71
17419632,26.7564,92.7897,71
17419633,26.7564,92.7939,71
17419634,26.7564,92.798,71
17419635,26.7564,92.8022,71
17419636,26.7564,92.8064,71
17419637,26.7564,92.8105,71
17419638,26.7564,92.8147,71
17419639,26.7564,92.8189,71
17419640,26.7564,92.823,71
17419641,26.7564,92.8272,71
17419642,26.7564,92.8314,71
17419643,26.7564,92.8355,71
17419644,26.7564,92.8397,71
17419645,26.7564,92.8439,71
17419646,26.7564,92.848,71
17419647,26.7564,92.8522,71
17419648,26.7564,92.8564,71
17419649,26.7564,92.8605,71
17419650,26.7564,92.8647,71
17419651,26.7564,92.8689,0
17419652,26.7564,92.873,0
17419653,26.7564,92.8772,71
17419654,26.7564,92.8814,71
17419655,26.7564,92.8855,0
17419656,26.7564,92.8897,71
17419657,26.7564,92.8939,71
17419658,26.7564,92.898,71
17419659,26.7564,92.9022,71
17419660,26.7564,92.9064,0
17419661,26.7564,92.9105,0
17419662,26.7564,92.9147,0
17419663,26.7564,92.9189,0
17419664,26.7564,92.923,0
17419665,26.7564,92.9272,71
17419666,26.7564,92.9314,71
17419667,26.7564,92.9355,71
17419668,26.7564,92.9397,71
17419669,26.7564,92.9439,0
17419670,26.7564,92.948,0
17419671,26.7564,92.9522,0
17419672,26.7564,92.9564,0
17419673,26.7564,92.9605,0
17419674,26.7564,92.9647,71
17419675,26.7564,92.9689,71
17419676,26.7564,92.973,71
17419677,26.7564,92.9772,71
17419678,26.7564,92.9814,71
17419679,26.7564,92.9855,0
17419680,26.7564,92.9897,0
17419681,26.7564,92.9939,0
17419682,26.7564,92.998,71
17419683,26.7564,93.0022,71
17419684,26.7564,93.0064,71
17419685,26.7564,93.0105,71
17419686,26.7564,93.0147,71
17419687,26.7564,93.0189,71
17419688,26.7564,93.023,71
17419689,26.7564,93.0272,71
17419690,26.7564,93.0314,71
17419691,26.7564,93.0355,71
17419692,26.7564,93.0397,71
17419693,26.7564,93.0439,71
17419694,26.7564,93.048,71
17419695,26.7564,93.0522,71
17419696,26.7564,93.0564,71
17419697,26.7564,93.0605,71
17419698,26.7564,93.0647,71
17419699,26.7564,93.0689,71
17426555,26.7522,92.3314,71
17426556,26.7522,92.3355,71
17426557,26.7522,92.3397,71
17426558,26.7522,92.3439,71
17426559,26.7522,92.348,71
17426560,26.7522,92.3522,71
17426561,26.7522,92.3564,71
17426562,26.7522,92.3605,71
17426563,26.7522,92.3647,71
17426564,26.7522,92.3689,71
17426565,26.7522,92.373,71
17426566,26.7522,92.3772,71
17426567,26.7522,92.3814,71
17426568,26.7522,92.3855,71
17426569,26.7522,92.3897,71
17426570,26.7522,92.3939,71
17426571,26.7522,92.398,71
17426572,26.7522,92.4022,71
17426573,26.7522,92.4064,71
17426574,26.7522,92.4105,71
17426575,26.7522,92.4147,71
17426576,26.7522,92.4189,71
17426577,26.7522,92.423,71
17426578,26.7522,92.4272,0
17426579,26.7522,92.4314,0
17426580,26.7522,92.4355,71
17426581,26.7522,92.4397,71
17426582,26.7522,92.4439,71
17426583,26.7522,92.448,71
17426584,26.7522,92.4522,71
17426585,26.7522,92.4564,71
17426586,26.7522,92.4605,71
17426587,26.7522,92.4647,71
17426588,26.7522,92.4689,71
17426589,26.7522,92.473,71
17426590,26.7522,92.4772,71
17426591,26.7522,92.4814,71
17426592,26.7522,92.4855,71
17426593,26.7522,92.4897,71
17426594,26.7522,92.4939,71
17426595,26.7522,92.498,71
17426596,26.7522,92.5022,71
17426597,26.7522,92.5064,71
17426598,26.7522,92.5105,71
17426599,26.7522,92.5147,71
17426600,26.7522,92.5189,71
17426601,26.7522,92.523,71
17426602,26.7522,92.5272,71
17426603,26.7522,92.5314,71
17426604,26.7522,92.5355,71
17426605,26.7522,92.5397,71
17426606,26.7522,92.5439,71
17426607,26.7522,92.548,71
17426608,26.7522,92.5522,71
17426609,26.7522,92.5564,71
17426610,26.7522,92.5605,71
17426611,26.7522,92.5647,71
17426612,26.7522,92.5689,71
17426613,26.7522,92.573,71
17426614,26.7522,92.5772,71
17426615,26.7522,92.5814,71
17426616,26.7522,92.5855,71
17426617,26.7522,92.5897,71
17426618,26.7522,92.5939,71
17426619,26.7522,92.598,71
17426620,26.7522,92.6022,71
17426621,26.7522,92.6064,71
17426622,26.7522,92.6105,71
17426623,26.7522,92.6147,71
17426624,26.7522,92.6189,71
17426625,26.7522,92.623,71
17426626,26.7522,92.6272,71
17426627,26.7522,92.6314,71
17426628,26.7522,92.6355,71
17426629,26.7522,92.6397,71
17426630,26.7522,92.6439,71
17426631,26.7522,92.648,71
17426632,26.7522,92.6522,71
17426633,26.7522,92.6564,71
17426634,26.7522,92.6605,71
17426635,26.7522,92.6647,71
17426636,26.7522,92.6689,71
17426637,26.7522,92.673,71
17426638,26.7522,92.6772,71
17426639,26.7522,92.6814,71
17426640,26.7522,92.6855,71
17426641,26.7522,92.6897,71
17426642,26.7522,92.6939,71
17426643,26.7522,92.698,71
17426644,26.7522,92.7022,71
17426645,26.7522,92.7064,71
17426646,26.7522,92.7105,71
17426647,26.7522,92.7147,71
17426648,26.7522,92.7189,71
17426649,26.7522,92.723,71
17426650,26.7522,92.7272,71
17426651,26.7522,92.7314,71
17426652,26.7522,92.7355,71
17426653,26.7522,92.7397,71
17426654,26.7522,92.7439,71
17426655,26.7522,92.748,71
17426656,26.7522,92.7522,71
17426657,26.7522,92.7564,71
17426658,26.7522,92.7605,71
17426659,26.7522,92.7647,71
17426660,26.7522,92.7689,71
17426661,26.7522,92.773,71
17426662,26.7522,92.7772,71
17426663,26.7522,92.7814,71
17426664,26.7522,92.7855,71
17426665,26.7522,92.7897,71
17426666,26.7522,92.7939,71
17426667,26.7522,92.798,71
17426668,26.7522,92.8022,71
17426669,26.7522,92.8064,71
17426670,26.7522,92.8105,71
17426671,26.7522,92.8147,71
17426672,26.7522,92.8189,71
17426673,26.7522,92.823,71
17426674,26.7522,92.8272,71
17426675,26.7522,92.8314,71
17426676,26.7522,92.8355,71
17426677,26.7522,92.8397,71
17426678,26.7522,92.8439,71
17426679,26.7522,92.848,71
17426680,26.7522,92.8522,71
17426681,26.7522,92.8564,71
17426682,26.7522,92.8605,71
17426683,26.7522,92.8647,71
17426684,26.7522,92.8689,0
17426685,26.7522,92.873,0
17426686,26.7522,92.8772,0
17426687,26.7522,92.8814,0
17426688,26.7522,92.8855,71
17426689,26.7522,92.8897,71
17426690,26.7522,92.8939,71
17426691,26.7522,92.898,0
17426692,26.7522,92.9022,0
17426693,26.7522,92.9064,0
17426694,26.7522,92.9105,71
17426695,26.7522,92.9147,71
17426696,26.7522,92.9189,71
17426697,26.7522,92.923,71
17426698,26.7522,92.9272,71
17426699,26.7522,92.9314,71
17426700,26.7522,92.9355,71
17426701,26.7522,92.9397,71
17426702,26.7522,92.9439,71
17426703,26.7522,92.948,0
17426704,26.7522,92.9522,0
17426705,26.7522,92.9564,0
17426706,26.7522,92.9605,71
17426707,26.7522,92.9647,71
17426708,26.7522,92.9689,71
17426709,26.7522,92.973,71
17426710,26.7522,92.9772,71
17426711,26.7522,92.9814,71
17426712,26.7522,92.9855,71
17426713,26.7522,92.9897,71
17426714,26.7522,92.9939,71
17426715,26.7522,92.998,71
17426716,26.7522,93.0022,71
17426717,26.7522,93.0064,71
17426718,26.7522,93.0105,71
17426719,26.7522,93.0147,71
17426720,26.7522,93.0189,71
17426721,26.7522,93.023,71
17426722,26.7522,93.0272,71
17426723,26.7522,93.0314,71
17426724,26.7522,93.0355,71
17426725,26.7522,93.0397,71
17426726,26.7522,93.0439,71
17426727,26.7522,93.048,71
17426728,26.7522,93.0522,71
17426729,26.7522,93.0564,71
17426730,26.7522,93.0605,71
17426731,26.7522,93.0647,71
17426732,26.7522,93.0689,71
17433588,26.748,92.3314,71
17433589,26.748,92.3355,71
17433590,26.748,92.3397,71
17433591,26.748,92.3439,71
17433592,26.748,92.348,71
17433593,26.748,92.3522,71
17433594,26.748,92.3564,71
17433595,26.748,92.3605,71
17433596,26.748,92.3647,71
17433597,26.748,92.3689,71
17433598,26.748,92.373,71
17433599,26.748,92.3772,71
17433600,26.748,92.3814,71
17433601,26.748,92.3855,71
17433602,26.748,92.3897,71
17433603,26.748,92.3939,71
17433604,26.748,92.398,71
17433605,26.748,92.4022,71
17433606,26.748,92.4064,71
17433607,26.748,92.4105,71
17433608,26.748,92.4147,71
17433609,26.748,92.4189,71
17433610,26.748,92.423,71
17433611,26.748,92.4272,71
17433612,26.748,92.4314,71
17433613,26.748,92.4355,71
17433614,26.748,92.4397,71
17433615,26.748,92.4439,71
17433616,26.748,92.448,71
17433617,26.748,92.4522,71
17433618,26.748,92.4564,71
17433619,26.748,92.4605,71
17433620,26.748,92.4647,71
17433621,26.748,92.4689,71
17433622,26.748,92.473,71
17433623,26.748,92.4772,71
17433624,26.748,92.4814,71
17433625,26.748,92.4855,71
17433626,26.748,92.4897,71
17433627,26.748,92.4939,71
17433628,26.748,92.498,71
